mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",HMC,3.9156910553969504,1.7327788101201425,6.079357733117049,"[971988, 57189, 535734, 561526]"
"(0, 15)",HMC,5.856470091234453,1.734243494064899,6.083325484936777,"[971988, 57189, 535734, 561526]"
"(0, 20)",HMC,7.784644308189033,1.7332162035673995,6.083484536007217,"[971988, 57189, 535734, 561526]"
"(0, 8)",HMC,1.526317330691521,1.3982325391424124,8.406085830283782,"[971988, 57189, 535734, 561526]"
