nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,2.682235726758201,0.014743072755135988,0.5997661416709889
3.0,2.3106961890486124,0.03223755416099361,0.5166873754062402
4.0,3.920796037826264,0.0009181458632036493,0.8767166466491363
10.0,5.474360562759723,2.786746094664861e-05,1.2241042351674745
50.0,6.802147564025588,1.7054623196323622e-06,1.5210064346145817
