dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.4477909867581924,0.020662878882999534,0.4469034465017638
5,3.9131765491559714,0.000506171945070828,0.714445022490983
10,3.732431638967719,0.0008229926866462898,0.6814456676695326
15,5.140274863454623,1.7175550082123214e-05,0.9384814981636282
30,4.79349543264073,4.502347950518313e-05,0.8751685259184379
