dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,7.380778737573545,3.93215396556891e-08,1.3475396688411778
5,9.639598071185082,1.5076269604516017e-10,1.7599417696237865
10,8.872797766119339,9.250496792328442e-10,1.6199438282283363
15,8.271838043415302,4.0469428821596926e-09,1.5102240961359863
30,11.524434969590606,2.404174213600932e-12,2.104064331782046
