dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-4.736557513372664,5.273188126255164e-05,-0.8647731316649285
5,-6.2940034882031775,7.133068645395178e-07,-1.1491225625016936
10,-6.0391877061454835,1.4305089369015392e-06,-1.1025997785545874
15,-5.153687300371307,1.6547039246901372e-05,-0.9409302629137558
30,-5.372497567298191,9.010728220045522e-06,-0.9808793692502827
