correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-1.6458187408068674,0.17514642086741863,-0.7360325166174525
0.3,-1.1733102414868442,0.3057690703270108,-0.5247202917322554
0.5,-1.862935161620572,0.13593779396603625,-0.8331299318116312
0.9,-0.02831652114247695,0.9787661560380092,-0.012663533232177693
0.99,0.40261049709812324,0.7078233657273297,0.18005288799327707
