correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,1.316760240237401,0.25829274815418524,0.5888730814479565
0.3,-0.35658727331624224,0.7394154988724742,-0.15947067660928288
0.5,-0.015289120160422675,0.9885337182738329,-0.006837502398973518
0.9,-0.0987774082087006,0.926067148040592,-0.04417459987918005
0.99,1.3846719395879947,0.23838111213753685,0.6192441166910476
