mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",HMC,0.3748196662272222,1.0167154422063902,143.4419353532275,"[172395, 947271, 488342, 860625]"
"(0, 5)",HMC,0.6189046084885611,1.0794953012597197,37.51881119172159,"[172395, 947271, 488342, 860625]"
"(0, 6)",HMC,0.13299856354158685,1.3606655344134224,9.116835577251134,"[172395, 947271, 488342, 860625]"
"(0, 7)",HMC,3.0574630333508352,1.082348783401806,33.31998535179658,"[172395, 947271, 488342, 860625]"
"(0, 8)",HMC,1.958263151101803,1.531312324776213,7.403893839022948,"[172395, 947271, 488342, 860625]"
