dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.8775861150177366,0.10252745555945432,1.6613751181218197
3,0.5637083877627831,0.6297290880651771,0.3254571894192928
10,-1.504388742233953,0.27139363579267695,-0.8685592452946154
30,-4.9889096177659935,0.037908139346175214,-2.8803483107799095
50,-19.590973416672597,0.0025953425713086723,-11.310853775802727
