mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
4,0.06132118338221731,1.0050518038323615,714.0984759759478,1.1844513416290283,0.012937884560422216,0.013411890481559888,0.05215677138835237,1.0028297389919163,646.9397866552695,1.1728835701942444,0.011145523497616832,0.011204490589419107,0.11228514596994114,1.0079169286904528,777.3235341674971,1.2519239783287048,0.024813875989352283,0.025055871106404556,0.08255958081756108,0.06260658554953344,0.023449786576734223,0.01796720582168985,0.01609190397626251,0.007196905319877631,0.01784470565757341,0.016179918667800313,0.007336951620617223,0.8508817426860535,0.2605705872283488,0.2269044524015885
6,0.12532055502983916,1.015378413040093,186.0207163394705,1.203537940979004,0.02437285481715448,0.0246189476415495,0.09441966801976234,1.0100616143820655,163.10299915324526,1.1912579536437988,0.017593446987162968,0.01611544160097473,0.23018224871989157,1.0291263083874107,206.39069646252756,1.5071656107902527,0.04491972390801557,0.045077482959742704,0.16707012570341348,0.07786450901867864,0.033302926826334796,0.03195247843393733,0.014309364709981216,0.0077139567306737196,0.03161325077347184,0.014476307859749805,0.008098253480503616,2.6786119175025225,2.2871678361637895,2.11612824357485
15,1.9854218788258902,1.6366432869999334,6.693045205584441,1.1757540702819824,0.17183369970493823,0.17653262817967902,0.14584399086458893,1.0047998319335762,6.1349618261338374,1.1521893739700317,0.008180380613900324,0.008103258899529266,7.256861976543074,1.7420514870380541,791.2738837421061,1.2352460026741028,0.6036655590442204,0.5808022851786308,3.1892018484908644,0.12341314173860236,0.09141597011718662,0.2669381320635392,0.008338106660210324,0.006756066352906651,0.26605952277182837,0.010019209114671147,0.00855582564680368,33.536686235700515,38.27671486560694,29.925845175773283
