nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-22.510072451618186,2.1530893023506583e-12,-5.812075715135973
3.0,-29.734848990664204,4.71548048445978e-14,-7.677504996188992
4.0,-25.287783650799657,4.3807141999280245e-13,-6.529277662802884
10.0,-20.506537821859382,7.659148645242096e-12,-5.29476529816226
50.0,-20.211409251962387,9.324386816984327e-12,-5.218563429082188
