nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-13.30120697078886,2.468549425529094e-09,-3.4343568721548836
3.0,-32.52903316595939,1.3638432905417085e-14,-8.398960247999296
4.0,-48.653553358407365,5.1005038051396124e-17,-12.562293459395043
10.0,-69.74235279960148,3.3641834553290003e-19,-18.007398061211916
50.0,-22.27470814234869,2.485091831036706e-12,-5.751304911796481
