nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-7.781493941052141,1.8875525150423726e-06,-2.009173096153924
3.0,-19.026242537593877,2.1131045890576663e-11,-4.912554699266948
4.0,-9.429912089905908,1.9230601109103067e-07,-2.4347928320270373
10.0,-17.48014269888144,6.617480039097653e-11,-4.513353437473133
50.0,-6.977245517596144,6.4772685673035315e-06,-1.8015170461366807
