b,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,0.02557356219078784,0.01171024323918199,2.1706448055365932,1.0027162877588964,2006.7005863205243,1.6755380272865295,0.006636145346520412,0.004254655244988819,1.7252885081819243,0.001378345043741345,189.7310659065492,0.12385740652709615,2.1706448055365932,1.3225552429326468
1.0,0.05602936017574798,0.017781955514693082,1.8110211796794915,1.0034623170727088,1952.273481996588,1.6153734087944032,0.02028169995899653,0.006922990275089208,1.6619154202221853,0.00133019072509712,202.25386869991615,0.05454945280951045,1.8110211796794917,1.6236790293957029
2.0,0.1025108118793403,0.019010880744464696,0.9354506343880183,1.0032916830625411,1871.5921893842988,1.6943145155906678,0.027661454817318205,0.0049433590934110025,1.088972890908007,0.0013672230991959161,189.22628241656088,0.12982377507020165,0.9354506343880188,1.138394949097854
5.0,0.2760798899003372,0.020056045945564174,1.946105719277135,1.0026571901048755,1939.3851563355638,1.6132896780967712,0.09099910825154499,0.004483731475752625,1.8332024177979114,0.0012767190740705814,183.4460239840024,0.05440284926265838,1.9461057192771354,1.2771630751855771
