mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
0,0.02089362297073461,1.0016150693737962,4273.0044321010055,2.44709575176239,0.007664839705090804,0.0007422274481892093,297.60582497420677,0.07760568990313127
2,0.02955665318464083,1.001615053803354,4273.0044321010055,2.5270046949386598,0.010553362041402094,0.0007425642450440543,297.60582497420677,0.09352427087111576
5,0.024304358861623698,1.0016146826826176,4273.0044321010055,2.4874197959899904,0.009753552950689753,0.0007426302791085608,297.60582497420677,0.10973333416920901
10,0.02038755385662478,1.0016152901390434,4273.0044321010055,2.4670090198516847,0.007710009517359109,0.0007421953436090718,297.60582497420677,0.0849075449689391
