dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,2.8474388294003927,0.01029981700750062,0.6367066784311705
5,-20.869115142074772,1.4676818119889543e-14,-4.666476008794937
10,-17.553728572968076,3.3639580514580674e-13,-3.9251330347736992
15,-6.256399735871114,5.232123409443843e-06,-1.398973510381954
30,0.20120120292257443,0.8426795545308962,0.044989956688960574
