dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-5.380388122657527,3.4236440769960334e-05,-1.2030913587594705
5,-34.18656647799347,1.579023493668276e-18,-7.644348656210897
10,-40.17814589936087,7.642294152617058e-20,-8.984106544087533
15,-25.12095490300761,4.872575927563126e-16,-5.617216282283165
30,-21.44095792122697,8.95828420611143e-15,-4.794343941457608
