dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-4.570909337087153,0.0002087721578151258,-1.0220863996715375
5,-22.368021581218425,4.126884871867415e-15,-5.0016416777786725
10,-52.02116734355121,5.889757827265988e-22,-11.632286644907266
15,-146.746422825827,1.7248939877513118e-30,-32.8134976893476
30,-121.89364933553352,5.839137291328464e-29,-27.256248593977503
