dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-9.955864631434237,5.6514490400310695e-09,-2.226199009067284
5,-115.70920140587076,1.5683696574926293e-28,-25.873363996574124
10,-84.17656318778296,6.544188303498784e-26,-18.82245174001891
15,-86.915975667301,3.566546002551307e-26,-19.435002992280268
30,-24.891069347099823,5.774135336022839e-16,-5.565812309277651
