dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-6.550332384662593,2.8466889828319336e-06,-1.464698848732386
5,-7.332917101059804,5.956940930678229e-07,-1.6396901111340416
10,-14.655294312896226,8.278977696073103e-12,-3.2770234313902034
15,-12.233813774382304,1.8689840571396582e-10,-2.7355639223592103
30,-20.37915145089361,2.263008937512237e-14,-4.556916796796157
