dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-2.402350689920176,0.026674303359535283,-0.5371819448455032
5,-3.673647791491575,0.0016138126458784107,-0.8214526187167135
10,-7.104226833211643,9.328724694063323e-07,-1.5885534126639294
15,-5.4364706065495305,3.027539715090267e-05,-1.2156317833924264
30,-13.752091364070418,2.5105069064952543e-11,-3.075061112284926
