mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.059799159125065525,1.0080905791707373,2421.4614312148638,7.118040561676025
6,DEMetro,0.03607405468906449,1.0123286574276338,1622.2072870776803,6.904918909072876
7,DEMetro,0.040733601630233804,1.0168199353223148,1085.9513272492877,7.060692310333252
8,DEMetro,0.0190883969614652,1.0322483495378554,689.5544003265576,7.895114183425903
9,DEMetro,0.07017731878795964,1.056787089786789,235.18836236401634,6.788416624069214
10,DEMetro,0.09407047018084913,1.1025165069553777,133.88510156328033,7.050756216049194
11,DEMetro,0.21341324073661636,1.151021163521821,89.48415682688436,7.1016316413879395
12,DEMetro,0.4045990140865709,1.2791983002494889,54.76784533127358,6.986134052276611
13,DEMetro,0.15030549080730865,1.2487730832416848,58.21135942280598,6.560449838638306
14,DEMetro,0.8226393350307981,1.2977941649433515,53.28454675526278,7.005312919616699
15,DEMetro,2.8970987949659173,1.5185680237096784,36.247043257752246,7.035409212112427
16,DEMetro,2.3949780438106103,1.4899119247564394,37.42494566979671,7.103384256362915
17,DEMetro,6.003443407070672,1.6803461819461902,31.711648136220273,6.919272422790527
18,DEMetro,3.7864715266498195,1.5466974106752012,35.676015182298876,6.802435636520386
19,DEMetro,8.546339885184526,1.6789175068598183,31.673019086265796,7.50122857093811
20,DEMetro,3.0370868748793316,1.492741127045802,37.44226095073325,7.058740615844727
