dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-1.0467389290895637,0.31295633232872677,-0.2702668293460577
3,-3.209710213587784,0.006297736039424934,-0.8287436135584892
5,-4.966807169247682,0.00020687918895846778,-1.2824240966879916
8,-5.692244178517629,5.561200403140637e-05,-1.469731127062993
15,-6.462033190472829,1.4926118174375127e-05,-1.6684897952893898
30,-11.190062837869462,2.2813452317371065e-08,-2.889261800938862
