dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.9917678723249144,0.009708623681128766,0.7724711430155193
3,0.0030731370286889957,0.9975913563591297,0.0007934805688483883
5,-2.718597326118627,0.016639175068940727,-0.7019388112734304
8,-3.8475588338185234,0.0017760744189834164,-0.9934354191288247
15,-3.7003446698206237,0.002375698883661282,-0.9554248854295105
30,0.1898568151609583,0.8521465550200753,0.04902081888549142
