dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.029312737233516854,0.9770289365230999,-0.0075685162091443225
3,-2.10049145949957,0.05428376571723042,-0.5423445627661829
5,-10.619448477132094,4.41509419059986e-08,-2.7419298065226876
8,-16.0355659834523,2.0975888731419418e-10,-4.140365333394728
15,-16.941553872060283,1.0067471405165223e-10,-4.374290400357683
30,-18.347242469121237,3.450493588324733e-11,-4.737237635449066
