nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,5.367000605775436,1.015079339860844,2004.968062746406,11.09270977973938
2,DEMetro,0.1310801999515318,1.011910119060819,2377.6753296170627,10.87196135520935
5,DEMetro,0.08839031616298594,1.0094881982311703,2470.82619300915,11.986515283584595
10,DEMetro,0.060971036614593056,1.0111983266242472,1823.574147443954,11.363231182098389
