correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,0.5209403729336719,0.6063636500449096,0.09511026445697526
0.3,1.7850650937343897,0.08471532398530743,0.325906806151133
0.5,0.02241915075938905,0.9822671554020382,0.004093158197008819
0.9,0.26939379917632134,0.789534225971618,0.049184353553629274
0.99,-0.734996000526558,0.4682444810097943,-0.13419129638815824
