mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-1.874698010949427,0.07093877259305961,-0.34227146303568934
4,-1.5822858518020213,0.12443072528442467,-0.28888455115108114
6,0.33744405442641445,0.7382125117176455,0.06160857350178273
8,-1.1349263738989808,0.26569996785651295,-0.20720825869733805
10,-1.3769627904221657,0.1790610803390808,-0.25139786038649287
12,1.851877546760036,0.07424938746491243,0.3381050353659332
