mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-2.3593234590149987,0.025255701053961924,-0.43075155965121004
4,-1.0950430965677094,0.28250937978214197,-0.19992660181014746
6,3.1279102320456107,0.003986510019828129,0.5710756639808665
8,-0.732838493628476,0.4695394601680767,-0.1337973913228074
10,-1.0809808849759268,0.28861344443692843,-0.19735920497773748
12,1.121711716753835,0.27118740515330236,0.20479560342797368
