mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-4.093985494404155,0.0003097738797179051,-0.7474560684613653
4,0.3851451827010683,0.7029403125008484,0.0703175681599412
6,3.2374372652496617,0.0030152186320025727,0.5910724728950252
8,3.094680683767145,0.004336033262690492,0.565008806258259
10,1.2716962855769356,0.21358548069198646,0.23217891396867307
12,1.4917220572447099,0.14657115995026299,0.27234994009364677
