correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-6.733191448630259,0.02135361821509126,-3.8874098953719662
0.99,-0.022257327703899123,0.9842636414321173,-0.012850274141287876
