correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-12.68320355031206,0.0002225604413267393,-5.672101062192888
0.3,-13.601667920063022,0.0001691580457344949,-6.082850815327818
0.5,-6.714633551697015,0.002561099589891842,-3.002875413119075
0.9,-3.676129436683815,0.021276179977680682,-1.6440150629026038
0.99,3.0433289111317126,0.03827725449882509,1.3610180646361851
