nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,5.26153132605856,1.2262368366654255e-05,0.9606197981007809
2.5,7.716991310947686,1.6480011611353742e-08,1.4089234056924704
3.0,10.261030690973882,3.666408879685727e-11,1.8733993242330722
4.0,7.5444874493521015,2.570313808259305e-08,1.3774286536082534
10.0,6.267653616397268,7.663407111023153e-07,1.1443117561098717
50.0,5.761394813296609,3.0709381477149234e-06,1.0518819673119393
