correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-26.29787292747002,1.2424926044675126e-05,-11.760766305894872
0.3,-24.13650075536929,1.747835013404866e-05,-10.79417128559615
0.5,-84.44522262501471,1.1788132366814911e-07,-37.765051632927225
0.9,-36.39399458294231,3.4029031297287705e-06,-16.275889172043623
0.99,-33.11308921129267,4.960397877089679e-06,-14.80862368429306
