correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-12.886393393584852,0.00020911659541383642,-5.762970322571986
0.3,-17.570632394676682,6.161426038511555e-05,-7.857825688431395
0.5,-22.916629123568917,2.1481038840401815e-05,-10.248628107090305
0.9,-20.52202865990446,3.3298640681210374e-05,-9.177730223949057
0.99,-15.108188454453082,0.00011187231623878553,-6.756587280206915
