correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-26.5535735035472,1.1955402534819311e-05,-11.875119079893757
0.3,-21.28865877599576,2.8787002477434586e-05,-9.520577634584797
0.5,-90.90684019574431,8.778387208054819e-08,-40.65477485947891
0.9,-41.33967240986093,2.0464015050089577e-06,-18.487663535204316
0.99,-42.7652380373226,1.7873360771596728e-06,-19.125195865082603
