correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-0.16191500899920025,0.8724956439873658,-0.029561500942504648
0.3,1.171139713497981,0.2510758627773114,0.2138198796909939
0.5,0.07004881409102061,0.944635625366743,0.012789105201379242
0.9,0.744929799510546,0.462308938483862,0.13600495164990897
0.99,-1.8575857665317532,0.07340905675970222,-0.33914720894332206
