mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
"(0, 4)",0.4176436217177314,0.25338765313537515,1.0794168910490887,0.052758952743445116,63.42989187465649,57.344176272902935
"(0, 5)",0.3785062674052351,0.17808123379700538,1.090579933890691,0.05909454707881039,62.21053646924937,37.11314411643956
"(0, 6)",0.6868841475676766,0.6735461444303504,1.2035807758403951,0.11519501817316752,33.688360765861,36.73895945993179
"(0, 7)",2.183403935272172,1.6340285056402637,1.0724216395174173,0.05527810954616682,78.30333661981595,46.63551743411333
"(0, 8)",2.2284010301789365,1.3675442232336146,1.099893190812532,0.05849079747131139,73.50773401544957,40.052374936438724
