run_id,a,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
2,1,HMC,0.22341518079257705,0.02100601125855393,3.644447986969177,1.003098756265665,1752.4210432445936,2.1934220790863037
2,2,HMC,0.15000567797857814,0.020820977984334667,0.8813012270395287,1.0051367248613228,1356.0790291663047,2.2582314014434814
2,3,HMC,0.12166055794996508,0.011563314894949123,-0.5483311273762497,1.0049775975906232,1016.6431947996117,2.536844253540039
2,5,HMC,0.9633023114554159,0.03354925772539964,6.1042294684081915,1.0014884491194866,1075.2517661370625,2.3931546211242676
