mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-86.96516405760624,1.2806524450766109e-36,-15.87759402382948
4,-79.57595684226943,1.6643670582432545e-35,-14.528515532522846
6,-95.74241800931324,7.952288683593397e-38,-17.480094017929908
8,-29.51535605006142,3.4738019293494556e-23,-5.38874210047174
10,-36.48448194219852,8.695334626897197e-26,-6.661124586210675
12,-32.06213358887352,3.376330195011485e-24,-5.853717936123365
