mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-17.52019708477152,5.74034880071794e-17,-3.198735718421871
4,-16.839581993686256,1.639547275715983e-16,-3.074472972299927
6,-14.805444164677523,4.701736369419676e-15,-2.70309191429237
8,-14.101774472920718,1.6335011719168867e-14,-2.574619993223067
10,-12.778967607505354,1.9366173906525652e-13,-2.3331096067528354
12,-11.871256024279127,1.176979802946256e-12,-2.167384903472258
