mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-17.51433813412784,5.791601588616727e-17,-3.197666025278253
4,-16.821255387685046,1.6873505323783394e-16,-3.0711270071301358
6,-14.799764347743013,4.748365021158472e-15,-2.70205492633986
8,-15.10554198378735,2.8029119895534496e-15,-2.757882029287223
10,-14.633191340788255,6.3504487266085654e-15,-2.6716429952129976
12,-11.757901690421559,1.484167327224436e-12,-2.146689328257337
