mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,-20.709173759828115,6.37198121373251e-19,-3.7809605385173106
4,-24.17627681074865,9.085705999715192e-21,-4.413964055245364
6,-26.162585005612712,1.0142476013671136e-21,-4.776612656740168
8,-22.272385579047363,8.715078818297338e-20,-4.0663626636990005
10,-26.301232976212923,8.75348891834695e-22,-4.801926197090185
12,-26.774135604882485,5.325152859327126e-22,-4.888266009498787
