mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,86.93909740898557,1.2917930185198258e-36,15.872834926680113
4,79.08329158054343,1.991217641114334e-35,14.438567573474007
6,118.34698168539944,1.7282450861649424e-40,21.60710382724801
8,68.17278171305185,1.4425826382152023e-33,12.446590117371393
10,61.86093513244385,2.369639267326797e-32,11.29420986680111
12,61.133121708580596,3.331515014674698e-32,11.161329923499451
