mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,14.992039304586307,3.4053644780708728e-15,2.7371593700419945
4,11.726298552644135,1.583716065529942e-12,2.140919411107791
6,6.348139925235619,6.156989035941823e-07,1.1590064784169025
8,7.070267650848281,8.884320624620307e-08,1.2908483599895544
10,7.956139608280101,8.954080987977914e-09,1.452585711371776
12,28.39992595408602,1.0239833751834353e-22,5.185093358843113
