mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,-18.599170633797275,1.1636415859598429e-17,-3.395728435672808
4,-10.969571141503252,7.765012894566252e-12,-2.002760520119675
6,0.24552694940343786,0.8077777606802933,0.044826882887897504
8,4.833100689495903,4.033434486024317e-05,0.8823994234435593
10,7.234847869294548,5.759601304107621e-08,1.3208964593769372
12,1.4570483536418677,0.1558468075500064,0.2660194168884718
