mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(0.0, 0.0, -5.163978, 0.0, 0.0)",0.0934021535082177,,,14.014952659606934,0.018708624028547553,0.07301067206987544,,,13.285518050193787,0.01258178117186996,0.09939623956038698,,,14.409484386444092,0.02026143908254309,0.0886318186025019,0.06439517912971601,0.013504281940142457,0.01721027612313938,0.01304194663885106,0.004079121544475615,1.7947373714659138,1.0218693997813135
