mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
"(-8, 0)",0.11050903387900729,1.0003339865875347,3871.6689477802242,1.8497365713119507,0.013770156488159605,0.01373142267012305,0.08318947326256264,1.0001206657462887,3700.66158024091,1.8093079924583435,0.008830452489664546,0.008628878125138842,0.13841608092614632,1.0007399662821286,3930.2378869876075,1.957148551940918,0.01722794697677559,0.01747399892555155,0.11954999661944775,0.09411774569735504,0.042687005267431355,0.014451472256913117,0.011249838539333855,0.0056085211732885346,0.01462908578024317,0.011238123627979593,0.0054873186231091204,0.5957843789406468,0.5708516770566093,0.6179634144048036
