means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",HMC,0.4354675076696027,1.7309738878050998,6.266522549556416,12
"(5, -5)",HMC,0.075439119515755,1.7342848561062505,6.253198829625945,10
