mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.11037550348369096,1.0300062785201711,555.9310992750778,5.728144407272339
6,HMC,0.09791513649152353,1.0284526665371252,609.351064790098,5.857583522796631
7,HMC,0.04850473487291784,1.1464155582198883,94.05037063205492,6.017310380935669
8,HMC,0.2651217876641389,1.2202460808018611,62.58795538624958,5.703240633010864
9,HMC,0.018440995446438964,1.2403693042825998,60.64464694996777,5.715183734893799
10,HMC,0.9742054980218384,1.000830300627684,8694.565578994785,5.6386048793792725
11,HMC,1.1030416284959035,1.0024838452308995,8855.362875941935,5.90416145324707
12,HMC,1.1826625159161126,1.0009323001352688,8408.429458215724,5.625955820083618
13,HMC,1.3492904777427626,1.0017790017931998,8817.54686654824,5.746920347213745
14,HMC,1.3717673576554,1.0006059412358226,8507.18481208964,5.706350803375244
15,HMC,1.5230515756602863,1.000914102826553,8489.537988785887,5.5443572998046875
16,HMC,1.6560896529615914,1.0012952991684574,8777.616231516486,5.703429698944092
17,HMC,1.6862319171501166,1.0009295395118392,8914.932543735993,5.739136219024658
18,HMC,1.7893069219610147,1.0011345666498221,8815.759752025022,5.726940870285034
19,HMC,1.858587676230482,1.001087048591784,8412.40938690064,5.666157245635986
20,HMC,2.00425632071527,1.0019022679275813,8483.074520663293,5.74811315536499
