nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-15.669412537132285,1.0834469695684695e-15,-2.860830236480536
2.5,-15.782152072075021,8.98854272528067e-16,-2.881413565284129
3.0,-17.09380155708296,1.103390736555128e-16,-3.120886902110423
4.0,-14.869646305867835,4.206313482828199e-15,-2.714813567949059
10.0,-15.387698464013528,1.736016062889818e-15,-2.809396518942602
50.0,-7.9452684890824505,9.204417569797038e-09,-1.4506009256351489
