nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-14.75830150490465,5.103514811666419e-15,-2.694484881566239
2.5,-58.06762671482982,1.463831159426666e-31,-10.601649670833966
3.0,-142.90470478539584,7.358201850944218e-43,-26.090710128192587
4.0,-140.7419010525417,1.1443908472538712e-42,-25.695837997545723
10.0,-158.91700459819742,3.394956348457276e-44,-29.014142729861646
50.0,-59.62579931764546,6.833892832063967e-32,-10.886131765183519
