run_id,nu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,1,HMC,2.6651365132390232,-0.6645588170011524,1.0582968805602235,55.41715590262119,3.592282295227051
1,2,HMC,0.9608661531796333,15.143364438393386,1.1103615890831569,26.857209327025966,3.868589401245117
1,5,HMC,2.000026222857738,47.18742673233917,1.0448430653592966,108.82302440148015,3.351104259490967
1,10,HMC,1.073865677780488,28.97027445938299,1.0655183805117354,46.70122012008941,3.7572028636932373
