mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,3.661300472694525,0.000994968797611985,0.6684589528997062
8,1.779016421131997,0.08572205726840616,0.3248024746753683
10,1.789319576564254,0.08401325663742934,0.3266835648899447
12,0.08214088269126371,0.935099012243731,0.014996804781130264
15,1.8498586208442696,0.07454857565682475,0.3377364316106009
18,1.704849588882726,0.09891467693924197,0.31126152566149257
