means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",Metro,0.37135156456034296,1.763593126041523,6.298016332662818,12
"(5, -5)",Metro,5.043279411033023,1.0277877750456947,183.40847557374997,10
