a,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,0.07198525528812695,1.0017459493843723,11811.7167293446,12.518207788467407
2,HMC,0.522313891897481,1.0015234804070978,8490.241456621488,12.965277910232544
3,HMC,0.0781386874456658,1.0016030222559769,7131.319175062038,12.843976974487305
5,HMC,0.060696688313908634,1.0045181351795194,5568.260787135968,12.984505653381348
