nu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
1,Metro,4.143311156418092,6.176886988878369,-2.0335758324602775,-0.20224981282779883,1.0606355035317954,83.61487096212188,3.5636794567108154
2,Metro,0.306730129453741,0.1999672295255523,0.10676289992818871,1.81646438903876,1.0257508571571816,123.47488994596857,2.9510316848754883
5,Metro,0.34200737609165827,0.11703511987915804,0.22497225621250022,3.8741408076422603,1.0343535411980107,111.59742775792093,3.8378002643585205
10,Metro,0.09586211211766116,0.11050500288427387,-0.01464289076661271,-0.2481159433659629,1.0476487038341027,95.3980913602047,4.19124436378479
