mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.13108848060032186,1.009626579328749,1875.608090243655,4.897443532943726
6,Metro,0.290447521385852,1.0190994541446254,1081.6928698062513,4.608993768692017
7,Metro,0.044556254900203845,1.0614559923704798,250.77483696206428,4.6565940380096436
8,Metro,0.16076608454033997,1.1450620838253858,91.94790924247428,4.79291844367981
9,Metro,0.5278541502188165,1.2958000555835905,51.981925154385195,4.58935022354126
10,Metro,1.141418359765873,1.495678405321622,36.94514580471741,4.690068483352661
11,Metro,2.3162385522155633,1.6087462989788577,33.21063953549936,4.60353422164917
12,Metro,2.96895184037553,1.6709278417439015,31.99643526331128,4.560683965682983
13,Metro,2.5084276523343574,1.6794414020689583,31.827392587524407,4.927105903625488
14,Metro,2.818059311604512,1.6794414020689583,31.827392587524407,4.898465156555176
15,Metro,2.96406941925142,1.6794414020689583,31.827392587524407,4.619048118591309
16,Metro,3.0829739177271365,1.6794414020689583,31.827392587524407,4.700310468673706
17,Metro,3.355111719903841,1.6794414020689583,31.827392587524407,4.702779054641724
18,Metro,3.5635050229968086,1.6794414020689583,31.827392587524407,4.603112697601318
19,Metro,3.7686883162417586,1.6794414020689583,31.827392587524407,4.831554174423218
20,Metro,4.039352051799968,1.6794414020689583,31.827392587524407,4.700803995132446
