beta,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,2.485614682714874,0.0353262770658473,-0.01476085864793517,1.0228081667361262,1065.2838474611483,2.104600262641907,2.321931553297334,0.027983311227814257,0.796555883507973,0.04419737536504826,424.03266755286967,0.23567649804829086,-0.01476085864793539,8.720376126606098
1.0,7.81996160600834,0.04381575095355672,0.017255136864836308,1.0259043284399252,1131.4526227614383,2.0197102785110475,6.726637353901143,0.04746099474362294,0.8289579284140308,0.05227247054487934,465.9174962974648,0.39388651971202576,0.017255136864836425,7.160329026459248
2.0,29.077596326843263,0.054396428417069945,-0.10272468172498343,1.0389620770042338,1070.76082652004,2.0665703892707823,83.00570118447342,0.05787632045493373,0.43946158025304355,0.06130727630235806,532.5279464975547,0.1558588603816606,-0.10272468172498346,10.77261715743794
5.0,43.240560577444356,0.050487938924225574,0.6744096067317479,1.0361815327778339,1046.0794580969955,2.1742268681526182,72.53681726261958,0.0514079012553987,2.386515105039273,0.07755236873190087,516.9130225454016,0.4265853111456379,0.6744096067317479,13.063777533116557
