dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.3697690268524556,0.19232898095296427,0.35367284194335336
5,-6.840508178887117,8.055528937665873e-06,-1.7662116170950286
10,-9.657528795061404,1.4358550619065693e-07,-2.493563212586093
15,-15.043152944089707,4.899610110125222e-10,-3.8841253884607005
30,-28.88211805675559,7.043340637970916e-14,-7.457330815800728
