mu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(10, -10)",3.604146992671174,101.84300549815856,1.0011636262154893,9414.94696510779,11.386008739471436,,,,,
"(20, 20)",10.018207365646784,146.93415565152296,1.00068629335619,5737.096408282212,13.039786338806152,,,,,
"(5, 5)",2.362196779504747,46.6156096654229,1.0721530997372757,113.56890711725764,11.826406002044678,,,,,
"(50, -50)",16.22476466239733,134.8712152516183,1.5015633119729586,14.739351059342502,14.27045488357544,,,,,
