mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",DEMetro,0.47420673106194383,1.1495226580281077,93.01958126525322,"[920054, 806619, 814474, 651734]"
"(0, 5)",DEMetro,0.530079687237043,1.0653487852537349,63.87350828869173,"[920054, 806619, 814474, 651734]"
"(0, 6)",DEMetro,0.5523573177950911,1.1496792441877295,19.542785533396977,"[920054, 806619, 814474, 651734]"
"(0, 7)",DEMetro,0.381475597875943,1.113274515111637,41.11238699946873,"[920054, 806619, 814474, 651734]"
"(0, 8)",DEMetro,1.4156676342019157,1.3952936120688637,11.8066901095036,"[920054, 806619, 814474, 651734]"
