run_id,nu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
1,0.5,HMC,1560.5966777542858,0.03543821376549043,1.0310910776816853,506.35983798606145,7.182154417037964
1,1.0,HMC,2.651411431946167,0.06336361731463033,1.013291857681758,912.094836103846,3.8795864582061768
1,2.0,HMC,0.16926355131363655,0.012134194841326353,1.0012957697767115,1261.4375703782334,2.9575107097625732
1,5.0,HMC,0.04237487064213167,0.011426852290347634,1.0013872358460667,1844.7670009404812,2.992846965789795
1,10.0,HMC,0.04390740264808385,0.01178153775296605,1.0023441219712605,1762.88792126914,2.5436477661132812
1,30.0,HMC,0.020083209133761486,0.0066305176877617,1.0013508208166457,1784.0108063996418,2.467689037322998
1,100.0,HMC,0.040321465003593834,0.018181636576991584,1.0016232492485513,1605.8595794255157,2.5351600646972656
1,500.0,HMC,0.05055482275767953,0.021623803848962207,1.0004072363725618,1626.9575070817657,3.339496374130249
