correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,154.5097395208744,7.667442920934062e-44,28.209489896610123
0.3,149.21869272803437,2.1036001070884887e-43,27.243481336192172
0.5,191.92929525965735,1.4317800674157642e-46,35.04133481992789
0.9,146.9686642176512,3.266439763570374e-43,26.8326842128033
0.99,169.8786964729298,4.916083968298542e-45,31.01546469926565
